No,Nama_File,Waktu_Inferensi_ms,ID_Objek,Kelas_Prediksi,Confidence,BBox_xyxy,Sudut_Aktual_deg,Sudut_Ref_deg,Deviasi_deg,Koreksi_Servo_deg,Arah_Servo,Status_QC,Aksi_Sistem,Perintah_UART
98,EL4712-1_PNG.rf.c105b5068d52e95b073fa575c8376932.jpg,249.3,1,Elco_Benar,0.953,"[274,0,481,322]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
99,EL4912-1_PNG.rf.f6bf9755c69659e950aa46dfb750a587.jpg,179.8,1,Elco_Salah,0.948,"[14,559,424,726]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
100,EL51A8-1_PNG.rf.20482dc1a21688992dd3f1ee93954a98.jpg,176.7,1,Elco_Benar,0.944,"[471,2,650,371]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
101,EL5488-1_PNG.rf.57e6d0ad1682c5f54a06d72ed1cda696.jpg,158.2,1,Elco_Benar,0.945,"[322,746,496,900]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
102,EL5545-1_PNG.rf.979e391f46230c2983979e37c096c87c.jpg,173.8,1,Elco_Salah,0.936,"[92,1,275,236]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
103,EL5946-1_PNG.rf.e4c763c8909e0b23fabe4f856c62df99.jpg,187.0,1,Elco_Salah,0.943,"[1052,311,1453,506]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
104,EL5B15-1_PNG.rf.b1c9fc41d15fef392b320f6a8bb43faf.jpg,170.5,1,Elco_Benar,0.945,"[1325,129,1491,544]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
105,EL5DC7-1_PNG.rf.9b9ea09eea905ef887baa7c5dbca6adf.jpg,179.0,1,Elco_Benar,0.947,"[1039,492,1224,900]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
106,EL610B-1_PNG.rf.1d9a32b7d02f097c3f95ab9ae391e4bb.jpg,195.7,1,Elco_Benar,0.948,"[1040,696,1225,899]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
107,EL62C1-1_PNG.rf.821c7ad7c881288a7ac7f483ad711c18.jpg,172.2,1,Elco_Benar,0.928,"[368,787,499,899]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
108,EL6388-1_PNG.rf.f85787e1f844fe44fb9da002e28ab70a.jpg,172.1,1,Elco_Benar,0.945,"[770,2,945,361]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
109,EL638D-1_PNG.rf.7ae623feb64607b04d717b4177914dce.jpg,180.2,1,Elco_Benar,0.933,"[241,77,409,488]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
110,EL64E4-1_PNG.rf.1a1e9e9bd101c60317b0f640c972dcca.jpg,175.5,1,Elco_Benar,0.945,"[1325,130,1490,545]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
111,EL6D3F-1_PNG.rf.c36262eef0c77c3c8d847a7e37fb1e3f.jpg,166.3,1,Elco_Benar,0.887,"[1218,264,1352,582]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
112,EL6F55-1_PNG.rf.96ab8ef45aa308b11038456d8e0546ab.jpg,166.4,1,Elco_Salah,0.941,"[39,341,269,746]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
113,EL7209-1_PNG.rf.fd88252016054b65bd6b55b40e76d154.jpg,169.2,1,Elco_Benar,0.954,"[603,531,780,900]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
114,EL767F-1_PNG.rf.e40cda9f9d71381c2e51e56510cf5649.jpg,180.8,1,Elco_Salah,0.944,"[14,559,426,729]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
115,EL78B2-1_PNG.rf.b8f859d3260d285ea534a7cb18b5c806.jpg,171.4,1,Elco_Salah,0.940,"[872,740,1278,900]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
116,EL792A-1_PNG.rf.5959d7f4d1c54e6b9560e742493d9748.jpg,164.9,1,Elco_Salah,0.953,"[231,412,410,727]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
117,EL7C23-1_PNG.rf.1c60c70f01649602a23b63556fb05706.jpg,156.5,1,Elco_Salah,0.947,"[1052,236,1454,432]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
118,EL7DCA-1_PNG.rf.deb643a83e6f228dd9009024dd38cf57.jpg,191.7,1,Elco_Benar,0.945,"[817,636,956,899]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
119,EL7F9D-1_PNG.rf.c3f77cfc2e8a9f9ab61e363076d3565b.jpg,239.9,1,Elco_Salah,0.957,"[1447,0,1821,287]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
120,EL801E-1_PNG.rf.fb46be26a0fc8967e5b9394799e433f2.jpg,226.8,1,Elco_Salah,0.949,"[177,599,589,784]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
121,EL8341-1_PNG.rf.864fca8c443f371b09b47448b62c3fa7.jpg,210.4,1,Elco_Salah,0.945,"[13,463,423,630]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
122,EL85CB-1_PNG.rf.f9d854d0a6c5494b845854502eb2bae0.jpg,245.6,1,Elco_Salah,0.896,"[984,750,1287,900]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
123,EL870E-1_PNG.rf.fa72ef1a2bcf7e764fac0bbdbefac041.jpg,208.5,1,Elco_Salah,0.947,"[1018,52,1331,207]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
124,EL8719-1_PNG.rf.e950f94e1410151da3a5c64139c6d924.jpg,201.8,1,Elco_Benar,0.948,"[1537,476,1719,888]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
125,EL8834-1_PNG.rf.8a09102135646aaaac172a8170d3286f.jpg,190.1,1,Elco_Benar,0.950,"[221,219,393,627]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
126,EL900D-1_PNG.rf.15c437e592a52aee4c5d1097b6e187ab.jpg,183.0,1,Elco_Benar,0.848,"[364,118,539,530]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
127,EL913D-1_PNG.rf.f3b477e50cae71db251aec78b0f2cee3.jpg,163.0,1,Elco_Benar,0.952,"[365,359,498,673]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
128,EL9281-1_PNG.rf.36426fe1b58866166c63d83ca11d5c71.jpg,183.1,1,Elco_Salah,0.918,"[1576,21,1895,165]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
129,EL9804-1_PNG.rf.a2af4384accb3964d041d42add7d9d46.jpg,164.8,1,Elco_Salah,0.964,"[950,558,1285,897]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
130,EL99E5-1_PNG.rf.e924ebd919c4adb07f7b44c651e79e35.jpg,206.9,1,Elco_Salah,0.942,"[178,599,589,785]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
131,EL9A6C-1_PNG.rf.d9ed6d02fdeb53b28bc80ddb4dba2ae6.jpg,180.4,1,Elco_Salah,0.948,"[1725,485,1862,806]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
132,EL9A74-1_PNG.rf.7b8a6724cb9fe7ae50f4c4680043f98e.jpg,329.4,1,Elco_Benar,0.951,"[1542,750,1712,900]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
133,ELA2E4-1_PNG.rf.861a309a9a693c578ba6cadf48518b7e.jpg,180.0,1,Elco_Salah,0.943,"[24,226,436,404]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
134,ELA5B4-1_PNG.rf.2fc74f9c6657b7f50df5c3971a349b40.jpg,194.1,1,Elco_Salah,0.948,"[250,331,435,502]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
135,ELA60B-1_PNG.rf.815b97a33f7c54b8cc9fb1db32380157.jpg,180.5,1,Elco_Benar,0.955,"[1331,721,1491,900]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
136,ELA6C9-1_PNG.rf.a59a8f135b5343f9b983065bc8b06bb7.jpg,165.8,1,Elco_Salah,0.951,"[1407,291,1560,607]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
137,ELA815-1_PNG.rf.03d92c9850257ad7d782fb7402ff6045.jpg,173.0,1,Elco_Salah,0.956,"[866,445,1032,857]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
138,ELAC2C-1_PNG.rf.02683df8cc67bb65093d97d4c8a1ac3f.jpg,164.8,1,Elco_Benar,0.951,"[366,510,500,825]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
139,ELADBC-1_PNG.rf.32eca4e7d11212b24632c5517e0d0e01.jpg,180.8,1,Elco_Benar,0.945,"[817,636,956,899]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
140,ELB6FF-1_PNG.rf.8787418be31cda9f3ae1a82930567786.jpg,175.7,1,Elco_Benar,0.934,"[366,585,500,899]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
141,ELBA06-1_PNG.rf.032ac6f5d879455d138f750241d0292e.jpg,177.2,1,Elco_Benar,0.950,"[221,219,393,628]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
142,ELBE35-1_PNG.rf.ffaf62cec535e8fa4cf4c1f41702f373.jpg,177.5,1,Elco_Benar,0.944,"[1326,336,1490,749]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
143,ELC207-1_PNG.rf.a41b2c771bd78b7337036617576f9c98.jpg,180.5,1,Elco_Salah,0.946,"[1578,482,1894,628]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
144,ELC370-1_PNG.rf.a609dbd8e7364041adee0284d8d4ad7a.jpg,179.4,1,Elco_Salah,0.951,"[10,172,421,341]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
145,ELC6B8-1_PNG.rf.cab587cd2bfcb70d78f751f0870bd82c.jpg,196.2,1,Elco_Salah,0.942,"[28,302,437,478]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
146,ELC88C-1_PNG.rf.039caef89cd17ae7ff99094e55898328.jpg,162.7,1,Elco_Benar,0.945,"[243,367,412,775]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
147,ELD49A-1_PNG.rf.0b475a34515764c9cf87158a2c3b7782.jpg,179.6,1,Elco_Benar,0.943,"[608,729,780,899]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
148,ELD68B-1_PNG.rf.9451910092daa1912f7917b83295983c.jpg,173.7,1,Elco_Salah,0.929,"[867,367,1277,544]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
149,ELD704-1_PNG.rf.4685c98a36a7ff4c32d6d07d45ae1b2e.jpg,165.4,1,Elco_Salah,0.947,"[1019,52,1331,209]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
150,ELD827-1_PNG.rf.adc263fdcdfe7919ea204430abe4bada.jpg,162.3,1,Elco_Salah,0.946,"[243,29,433,215]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
151,ELD9BD-1_PNG.rf.75c2a3637d65241c373b771c2d550b1f.jpg,184.5,1,Elco_Salah,0.943,"[1053,559,1455,753]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
152,ELDD25-1_PNG.rf.aee36f6e4986d2ad06b9e644afaa0924.jpg,224.8,1,Elco_Salah,0.961,"[1451,643,1818,899]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
153,ELEA01-1_PNG.rf.2c7cf4a5d9a27e26fb6106193902422c.jpg,184.4,1,Elco_Salah,0.939,"[1407,34,1559,355]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
154,ELEB2D-1_PNG.rf.bfa5732022d5541ba7b08d82dd865bfc.jpg,176.1,1,Elco_Benar,0.956,"[276,384,485,795]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
155,ELED01-1_PNG.rf.49cf1313c58a725e5d023ac53ab79c62.jpg,166.4,1,Elco_Benar,0.952,"[1535,51,1715,472]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
156,ELF28E-1_PNG.rf.9e469525bd024d7368260dd396c71451.jpg,181.0,1,Elco_Salah,0.912,"[102,732,280,900]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
157,ELF3B6-1_PNG.rf.29f1dd2a2daca4b02b26b48fdc9263c8.jpg,167.8,1,Elco_Benar,0.949,"[400,517,536,830]",0.0,0.0,+0.0,+0.0,DIAM,BENAR (SESUAI REFERENSI),LANJUT KE JIG (PASS),"K1,S0.0,R0.0"
158,ELF536-1_PNG.rf.68987a32212eafc950dc027f2a6a6606.jpg,160.6,1,Elco_Salah,0.940,"[99,332,279,742]",180.0,0.0,+180.0,+180.0,PUTAR 180°,SALAH (PERLU REORIENTASI),PUTAR SERVO 180.0°,"K2,S180.0,R180.0"
159,NE38D5-1_PNG.rf.cb78525edaed5a3b3ac30d12e244508f.jpg,178.3,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NE4BFA-1_PNG.rf.7679b8facc24ca379b30d422d7c8db93.jpg,165.4,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NE8E0A-1_PNG.rf.78c37f209b834e1e51255f2de3bb687d.jpg,180.9,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NEB8D8-1_PNG.rf.aa5b2c901ba3d3335bf3278361a92646.jpg,215.0,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NEBA60-1_PNG.rf.8e6b5d4df331bfdff198239a40520a5c.jpg,236.1,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NEBD63-1_PNG.rf.6041138b1039a273511124e5a7451e29.jpg,196.1,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NECB12-1_PNG.rf.2f4b25e8c04b94b77cbbd573f90d87fd.jpg,304.6,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NEE941-1_PNG.rf.cff535fa0d7bd5dc0df0a003436d0624.jpg,233.0,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NEED73-1_PNG.rf.db52c00792300a3ce791c84cd7232b9d.jpg,193.4,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
159,NEF707-1_PNG.rf.71baafbe08a07b8641469cbf9aa350fc.jpg,184.5,0,Tidak Terdeteksi,0.000,[],0.0,0.0,0.0,0.0,-,NO_DETECTION,ABAIKAN,-
